media_id,selected_rank,instance_index,original_class_id,area,bbox,centroid_x,centroid_y,pca_axis_x,pca_axis_y,pca_eigenvalue_ratio,elongation,estimated_thickness,thickness_ratio,orientation_deg,support_length,distance_to_bottom_center_normalized,overlap_with_ground_proxy,overlap_with_local_roi,centroid_vertical_position,line_intersects_ground_proxy_bbox,line_crosses_central_ground_span,visible_support_left_of_vehicle,visible_support_right_of_vehicle,visible_support_above_vehicle_bottom,visible_support_below_vehicle_bottom,bottom_center_inside_area,area_near_vehicle,line_point_x,line_point_y,signed_normal_offset
IMG_007612,1,19,2,5860.0,"[1459.5352783203125,562.4019775390625,1915.9930419921875,578.7636108398438]",1685.92333984375,569.9638061523438,0.9999998807907104,-0.00047312400420196354,1218.7298583984375,37.10962566615144,12.207226753234863,0.020846421666820124,179.97289199016404,453.005615234375,0.2139405559398507,0.0,0.8008532423208191,0.728858470916748,True,False,False,True,True,False,False,True,1685.92333984375,569.9638061523438,0.2139405559398507
IMG_007612,1,20,2,3505.0,"[1308.944091796875,505.48663330078125,1911.1461181640625,530.6217041015625]",1699.36181640625,519.5569458007812,0.9999986886978149,0.001613467000424862,3470.063232421875,37.38858427016567,15.004819869995117,0.025623903640661833,0.09244489051126703,561.0089721679688,0.3027017369861965,0.0,0.7475035663338089,0.6200677752494812,True,False,False,True,True,False,False,True,1699.36181640625,519.5569458007812,0.3027017369861965
IMG_007602,1,2,2,103160.0,"[0.0,453.3227233886719,1920.0,965.2897338867188]",985.220947265625,823.4328002929688,0.9996520280838013,0.026380961760878563,15.786020278930664,3.755910805198749,511.334716796875,0.5678714283299794,1.511693047992279,1920.527587890625,0.24052667539692418,0.013495551215277778,1.0,1.4066027402877808,True,False,True,True,True,True,False,True,985.2210083007812,823.432861328125,-0.24052667539692418
IMG_007602,1,3,2,8305.0,"[1631.7342529296875,349.43939208984375,1919.947021484375,591.8150024414062]",1793.3087158203125,464.5292053222656,0.8013817667961121,0.5981532335281372,177.8358612060547,10.833524466328878,33.11753845214844,0.03677924311770392,36.737746347373005,358.7796630859375,0.6882044266131119,0.0,1.0,0.7361997365951538,False,False,False,True,True,False,False,True,1793.3087158203125,464.5292053222656,0.6882044266131119
IMG_007602,1,4,2,72886.0,"[0.0,456.372802734375,1324.849609375,935.97314453125]",755.3576049804688,820.0133056640625,0.9996068477630615,-0.02803843282163143,13.299508094787598,2.8615324679137375,461.54058837890625,0.512571715835803,178.39330557317788,1320.71337890625,0.23190108630145123,0.0,1.0,1.4002153873443604,True,False,True,False,True,True,False,True,755.3576049804688,820.0133056640625,-0.23190108630145123
IMG_007617,1,1,1,185227.0,"[1103.6082763671875,412.58441162109375,1919.30322265625,690.766845703125]",1549.4149169921875,559.2798461914062,0.999941885471344,-0.01078663021326065,9.039563179016113,2.8794194284739127,283.26495361328125,0.44768339607146956,179.3819596670894,815.6386108398438,0.13524008917570082,0.00013246568310896958,0.93726076651892,0.7976800799369812,True,False,False,True,True,True,False,True,1549.4149169921875,559.2798461914062,0.13524008917570082
IMG_007617,1,2,1,33055.0,"[1525.9010009765625,410.4811706542969,1919.7099609375,586.238525390625]",1754.2442626953125,476.72442626953125,0.999513566493988,-0.031187493354082108,5.724849700927734,2.2126407442120017,178.49993896484375,0.2821085272109869,178.2127984804025,394.95623779296875,0.23524785450539692,0.0,0.799727726516412,0.6168164014816284,True,False,False,True,True,False,False,True,1754.2442626953125,476.72442626953125,0.23524785450539692
IMG_007608,1,4,1,196981.0,"[23.723876953125,404.9230041503906,1920.0,746.5222778320312]",1096.39501953125,625.3261108398438,0.9996572732925415,-0.026179278269410133,34.587440490722656,5.393080559547333,351.29278564453125,0.36296988997491425,178.49986647126914,1894.55029296875,0.044239974448695533,0.01814067278287462,1.0,0.9239388704299927,True,False,True,True,True,True,True,True,1096.39501953125,625.3261108398438,0.044239974448695533
IMG_007608,1,5,2,16828.0,"[1459.783447265625,351.80804443359375,1919.429443359375,752.4931640625]",1691.8887939453125,596.53564453125,0.728687584400177,0.6848462224006653,2.071803569793701,1.52640695815144,395.3602600097656,0.40850218376362524,43.22351612071997,603.4806518554688,0.5589406174379167,0.0,1.0,0.8761705756187439,False,False,False,True,True,True,False,True,1691.8887939453125,596.53564453125,0.5589406174379167
IMG_007608,1,6,1,3433.0,"[322.0849304199219,266.3275451660156,356.2054443359375,421.66497802734375]",336.2980041503906,341.1989440917969,0.047483764588832855,0.9988719820976257,29.87506675720215,4.951823489303006,29.248764038085938,0.030221003956366194,87.2783572124304,144.834716796875,0.6496060652763941,0.0,1.0,0.4525235891342163,False,False,True,False,True,False,False,True,336.2980041503906,341.198974609375,-0.6496060652763941
IMG_007608,1,7,2,18379.0,"[0.0,436.1701354980469,496.98028564453125,720.9338989257812]",241.576416015625,622.88671875,0.9649585485458374,-0.26240211725234985,3.706784248352051,1.6243636830713466,334.7648010253906,0.3458925089301836,164.78735584801703,543.77978515625,0.24872376057069945,0.0,1.0,0.9198914766311646,True,False,True,False,True,True,False,True,241.576416015625,622.88671875,0.24872376057069945
IMG_007608,1,8,2,112467.0,"[0.0,436.6797180175781,1713.826904296875,742.377197265625]",1007.1791381835938,635.1509399414062,0.9995133876800537,-0.031191376969218254,36.157508850097656,5.031220811586681,341.4986572265625,0.35285020104436066,178.21257575435357,1718.1551513671875,0.03636650286992272,0.0038899082568807338,1.0,0.9402399063110352,True,False,True,True,True,True,True,True,1007.1790771484375,635.15087890625,0.03636650286992272
IMG_007608,1,9,1,3577.0,"[213.71470642089844,231.3988494873047,247.85984802246094,427.9540100097656]",229.69192504882812,333.47247314453125,0.08078350126743317,0.9967317581176758,61.27144241333008,7.131179187390279,25.781993865966797,0.026638997039732017,85.36639757637326,183.85601806640625,0.7459711358408725,0.0,1.0,0.4397040605545044,False,False,True,False,True,False,False,True,229.69192504882812,333.47247314453125,-0.7459711358408725
IMG_007620,1,2,2,15157.0,"[897.9049072265625,554.7719116210938,1276.8555908203125,809.8145751953125]",1098.692138671875,687.2947998046875,0.8142653703689575,0.5804929137229919,130.8959197998047,9.717316410063988,45.68817901611328,0.07009894489305732,35.485216661204646,443.96649169921875,0.0380342839757451,0.0,1.0,1.303621530532837,True,True,False,False,True,True,False,True,1098.6920166015625,687.2947387695312,-0.0380342839757451
IMG_007620,1,5,2,11596.0,"[1289.911376953125,439.85357666015625,1920.0,636.45361328125]",1656.0721435546875,543.6326904296875,0.9637011289596558,0.2669835388660431,125.2745132446289,3.4911689052599684,184.81666564941406,0.2835624780779237,15.484847777921141,645.2261962890625,0.3108849744357831,0.0,1.0,0.9526818990707397,True,False,False,True,True,True,False,True,1656.0721435546875,543.6327514648438,0.3108849744357831
IMG_007620,1,6,2,5905.0,"[1292.84765625,335.1310729980469,1920.0,456.35137939453125]",1594.9249267578125,391.6318359375,0.9900587797164917,0.14065387845039368,77.00333404541016,5.239239792774919,118.79061126708984,0.18225932160893366,8.085685534583357,622.3724975585938,0.39581708807484944,0.0,1.0,0.5813721418380737,True,False,False,True,True,False,False,True,1594.925048828125,391.6318359375,0.39581708807484944
IMG_007621,1,3,1,234892.0,"[1243.3660888671875,368.91448974609375,1920.0,802.070068359375]",1606.457763671875,587.1735229492188,0.970229983329773,0.24218536913394928,2.9543304443359375,1.6425316305845312,449.583251953125,0.7209411903559699,14.01555877832724,738.4547119140625,0.34020800106136806,0.0,0.9382311870987518,0.8992619514465332,True,False,False,True,True,True,False,True,1606.4576416015625,587.1735229492188,0.34020800106136806
IMG_007621,1,6,1,295182.0,"[0.0,454.6212158203125,1192.2540283203125,796.2448120117188]",470.0926208496094,645.153076171875,0.9963421821594238,0.08545412123203278,11.958369255065918,3.107664911954878,391.0833740234375,0.6271321539937678,4.90213874458281,1215.3560791015625,0.07352237936003043,0.00014180374361883155,0.9954333258803043,1.0110605955123901,True,False,True,False,True,True,True,True,470.0926208496094,645.153076171875,-0.07352237936003043
IMG_007621,1,7,1,240199.0,"[0.0,387.9209289550781,634.45166015625,789.514892578125]",321.66058349609375,598.7836303710938,0.998599648475647,-0.05290454998612404,2.558382034301758,1.5435134973991167,419.7088623046875,0.6730353176600089,176.9673770081032,647.8262939453125,0.11750376414832768,0.0002836074872376631,0.9946377795078247,0.9216490387916565,True,False,True,False,True,True,False,True,321.66058349609375,598.7836303710938,0.11750376414832768
IMG_007599,1,2,1,21313.0,"[790.1438598632812,583.154052734375,1176.739501953125,965.3450317382812]",989.725341796875,761.2987060546875,-0.6667770147323608,0.7452572584152222,126.50677490234375,8.31085330129576,63.89744567871094,0.08249813523354871,131.81879875736868,531.0422973632812,0.1249683978002458,0.0,1.0,1.0128175020217896,True,False,False,False,True,True,False,True,989.725341796875,761.2987060546875,0.1249683978002458
IMG_007599,1,3,1,12988.0,"[124.87678527832031,681.9050903320312,503.97430419921875,845.5596313476562]",321.8504638671875,749.4069213867188,0.9075403213500977,-0.4199652373790741,66.9270248413086,7.2454977505190605,55.11559295654297,0.07115986551432733,155.16761032176694,399.33990478515625,0.3012662429924413,0.0,1.0,0.9889219999313354,True,False,True,False,True,True,False,True,321.8504638671875,749.4069213867188,0.3012662429924413
IMG_007599,1,5,1,16510.0,"[1690.1334228515625,590.5140991210938,1919.8897705078125,1070.6025390625]",1818.3348388671875,798.9786376953125,0.4923113286495209,0.8704191446304321,119.54922485351562,9.007925861939027,52.59089279174805,0.06790021947672666,60.50738685379261,473.73486328125,1.0427293461156302,0.0,1.0,1.0885318517684937,False,False,False,True,True,True,False,True,1818.3348388671875,798.9786376953125,1.0427293461156302
IMG_007599,1,8,2,20482.0,"[788.067626953125,583.819580078125,1176.4471435546875,967.3363647460938]",989.30078125,762.6399536132812,-0.6679401397705078,0.7442149519920349,142.26974487304688,8.894777931450605,59.934959411621094,0.07738216033891576,131.90828411141285,533.108154296875,0.12555954063148678,0.0,1.0,1.0155125856399536,True,False,False,False,True,True,False,True,989.3007202148438,762.6399536132812,0.12555954063148678
IMG_007599,2,2,1,21313.0,"[790.1438598632812,583.154052734375,1176.739501953125,965.3450317382812]",989.725341796875,761.2987060546875,-0.6667770147323608,0.7452572584152222,126.50677490234375,8.31085330129576,63.89744567871094,0.10877531072630583,131.81879875736868,531.0422973632812,0.9018716708852427,0.0,0.9995308027964154,1.0460695028305054,False,False,False,True,True,True,False,True,989.725341796875,761.2987060546875,0.9018716708852427
IMG_007599,2,3,1,12988.0,"[124.87678527832031,681.9050903320312,503.97430419921875,845.5596313476562]",321.8504638671875,749.4069213867188,0.9075403213500977,-0.4199652373790741,66.9270248413086,7.2454977505190605,55.11559295654297,0.09382559327735403,155.16761032176694,399.33990478515625,0.02847482069626565,0.0,1.0,1.0152771472930908,True,False,False,False,True,True,True,True,321.8504638671875,749.4069213867188,-0.02847482069626565
IMG_007599,2,8,2,20482.0,"[788.067626953125,583.819580078125,1176.4471435546875,967.3363647460938]",989.30078125,762.6399536132812,-0.6679401397705078,0.7442149519920349,142.26974487304688,8.894777931450605,59.934959411621094,0.10202980360355363,131.90828411141285,533.108154296875,0.9016609242651994,0.0,0.9995117664290597,1.0495425462722778,False,False,False,True,True,True,False,True,989.3007202148438,762.6399536132812,0.9016609242651994
IMG_007615,1,1,1,19888.0,"[0.3607635498046875,545.4266357421875,575.9552001953125,1047.475830078125]",240.6747283935547,797.1905517578125,0.7880775928497314,-0.6155758500099182,493.08074951171875,17.115154032338914,42.6165771484375,0.0763512171999991,142.00622369796463,729.3892822265625,0.6584908554823284,0.0,0.7361725663716814,1.188559889793396,False,False,True,False,True,True,False,True,240.6747283935547,797.1906127929688,0.6584908554823284
IMG_007615,1,2,2,20575.0,"[938.2399291992188,723.02490234375,1005.3385620117188,1080.0]",969.1393432617188,913.3499755859375,0.02544408105313778,0.9996762275695801,32.56688690185547,5.1039673073573475,69.03192138671875,0.12367654974195577,88.5420041668757,352.336669921875,0.02478850218845383,0.0,0.9433778857837181,1.4381310939788818,True,True,False,False,False,True,False,True,969.1393432617188,913.3499755859375,0.02478850218845383
IMG_007615,1,3,1,18493.0,"[1245.8360595703125,529.7341918945312,1918.9954833984375,1019.6326904296875]",1672.3104248046875,771.592529296875,0.8047481179237366,0.5936164855957031,567.4157104492188,17.99814748776184,39.53668212890625,0.07083332371056272,36.41406583449187,711.5870361328125,0.6784447395963303,0.0,0.6965338236089331,1.1335618495941162,False,False,False,True,True,True,False,True,1672.310302734375,771.592529296875,0.6784447395963303
IMG_007610,1,2,1,133828.0,"[0.0,474.9363098144531,869.059814453125,696.7451171875]",433.71807861328125,592.2848510742188,0.9989486336708069,-0.045845311135053635,13.854057312011719,3.75317438175185,231.56777954101562,0.3007369854597795,177.3723363626557,869.1142578125,0.10273907735316357,0.0008635744305206394,1.0,0.8780540227890015,True,True,True,False,True,True,False,True,433.71807861328125,592.2848510742188,0.10273907735316357
IMG_007610,1,3,1,86230.0,"[1162.401123046875,439.9671936035156,1920.0,632.3175659179688]",1576.834228515625,553.356201171875,0.9999141693115234,0.013102672062814236,10.811562538146973,3.871595668377597,194.48690795898438,0.25258007192066556,0.750749282267649,752.9746704101562,0.13025966428420757,7.676217160183461e-05,1.0,0.789625883102417,True,False,False,True,True,False,False,True,1576.834228515625,553.356201171875,0.13025966428420757
IMG_007610,1,4,1,95504.0,"[770.697509765625,441.27978515625,1919.4034423828125,636.6868286132812]",1502.9261474609375,556.8606567382812,0.9988457560539246,-0.0480349138379097,30.172868728637695,5.7483902025379034,199.88211059570312,0.2595868194920567,177.24674295727627,1149.0003662109375,0.08356439910499835,0.008712506476808228,1.0,0.7975863814353943,True,False,False,True,True,False,False,True,1502.9261474609375,556.8606567382812,0.08356439910499835
IMG_007610,1,5,1,12451.0,"[723.4480590820312,531.0961303710938,886.7557983398438,644.7158813476562]",787.2076416015625,596.2138061523438,0.9141560792922974,0.40536248683929443,2.3513216972351074,1.552312237993915,115.75408172607422,0.15032978103414701,23.913843368494824,179.6864776611328,0.04744265892849103,1.9190542900458653e-05,1.0,0.8869788646697998,True,False,False,False,True,False,False,True,787.2076416015625,596.2138061523438,-0.04744265892849103
IMG_007610,2,3,1,86230.0,"[1162.401123046875,439.9671936035156,1920.0,632.3175659179688]",1576.834228515625,553.356201171875,0.9999141693115234,0.013102672062814236,10.811562538146973,3.871595668377597,194.48690795898438,0.5511152204722183,0.750749282267649,752.9746704101562,0.25163891550433337,0.0,0.9893076655456338,1.303683876991272,True,False,True,False,True,True,False,True,1576.834228515625,553.356201171875,-0.25163891550433337
IMG_007610,2,4,1,95504.0,"[770.697509765625,441.27978515625,1919.4034423828125,636.6868286132812]",1502.9261474609375,556.8606567382812,0.9988457560539246,-0.0480349138379097,30.172868728637695,5.7483902025379034,199.88211059570312,0.5664035415311073,177.24674295727627,1149.0003662109375,0.222572024216614,0.0,0.883627910872843,1.315967082977295,True,False,True,False,True,True,False,True,1502.9261474609375,556.8606567382812,-0.222572024216614
IMG_007598,1,1,1,219456.0,"[0.0,560.6765747070312,1042.0418701171875,917.3170166015625]",478.6612854003906,753.1271362304688,0.9962901473045349,-0.08605727553367615,12.85332202911377,3.02509867115535,349.3304748535156,0.40737487679940154,175.06317469509787,1056.7591552734375,0.012598365431757878,1.7980437284234753e-05,1.0,1.0973612070083618,True,False,True,False,True,True,True,True,478.6612854003906,753.1271362304688,-0.012598365431757878
IMG_007598,1,2,2,17176.0,"[1371.774169921875,480.3597106933594,1920.0,743.595947265625]",1658.2164306640625,646.4473876953125,0.9606286287307739,0.2778353691101074,4.463259220123291,1.8061486693030149,314.9748229980469,0.36731072422910693,16.131056367454427,568.891357421875,0.30269293997042973,0.0,1.0,0.8862546682357788,True,False,False,True,True,True,False,True,1658.2164306640625,646.4473876953125,0.30269293997042973
IMG_007569,1,1,1,29374.0,"[0.240966796875,600.9403076171875,323.1763916015625,1080.0]",145.42091369628906,858.1631469726562,-0.5636630058288574,0.8260047435760498,88.07796478271484,7.5599206897394,75.27593231201172,0.06852080841447108,124.30950297772894,569.080078125,0.5201406411588972,0.00040247043671701204,1.0,1.034577488899231,False,False,True,False,True,True,False,True,145.42091369628906,858.1630859375,-0.5201406411588972
IMG_007569,1,2,1,107809.0,"[22.241180419921875,548.85205078125,1328.93603515625,963.5993041992188]",803.9656982421875,804.0972900390625,0.9986507892608643,-0.05192835256457329,15.701876640319824,3.160899692116698,416.7129211425781,0.37931786902477105,177.02338570026987,1317.187744140625,0.027812070183450062,0.0012147289544549818,1.0,0.9630223512649536,True,False,True,False,True,True,True,True,803.9656982421875,804.0973510742188,0.027812070183450062
IMG_007569,1,3,1,1930.0,"[0.33061981201171875,297.121337890625,204.06671142578125,373.3356018066406]",89.31036376953125,331.9808349609375,0.9481299519538879,-0.3178828954696655,308.6883850097656,12.989102410225454,15.192153930664062,0.013828837942138352,161.46505984287487,197.3324432373047,0.6531394031154415,0.0,1.0,0.3381858766078949,False,False,True,False,True,False,False,True,89.31036376953125,331.9808349609375,0.6531394031154415
IMG_007569,1,4,1,40273.0,"[276.8216247558594,542.1223754882812,1331.261474609375,838.4775390625]",1047.5196533203125,717.2930908203125,0.9976125359535217,-0.06905853748321533,10.772991180419922,3.5271473854301716,297.1366271972656,0.2704721320582983,176.04008518288455,1048.044677734375,0.0920978241146319,0.00521016274440932,1.0,0.8481388092041016,True,False,True,False,True,True,True,True,1047.5196533203125,717.2930908203125,0.0920978241146319
IMG_007634,1,5,1,303861.0,"[1.846710205078125,542.8703002929688,593.2394409179688,1080.0]",296.0400390625,816.2874755859375,0.9981228709220886,-0.06124328076839447,1.2902324199676514,1.1035532018924425,561.2373046875,0.5371113376241007,176.48882124052753,619.355224609375,0.015292713137500387,0.0,1.0,1.0408000946044922,True,False,True,False,True,True,False,True,296.0400390625,816.2874755859375,0.015292713137500387
IMG_007634,2,5,1,303861.0,"[1.846710205078125,542.8703002929688,593.2394409179688,1080.0]",296.0400390625,816.2874755859375,0.9981228709220886,-0.06124328076839447,1.2902324199676514,1.1035532018924425,561.2373046875,0.5375331670853694,176.48882124052753,619.355224609375,0.01552878340353112,0.0,1.0,1.0404800176620483,True,False,True,False,True,True,False,True,296.0400390625,816.2874755859375,0.01552878340353112
IMG_007559,1,3,2,24943.0,"[1388.7073974609375,532.156494140625,1919.789794921875,1050.5413818359375]",1687.697998046875,774.0899047851562,0.7798023223876953,0.6260257959365845,271.738037109375,12.621137093868194,54.794525146484375,0.06797231854227527,38.75751875462002,691.5692138671875,0.44009265152867266,0.0,1.0,1.1531455516815186,True,False,False,True,True,True,False,True,1687.697998046875,774.08984375,0.44009265152867266
IMG_007559,1,5,2,11665.0,"[0.0,319.0069274902344,599.4649047851562,455.21221923828125]",291.59564208984375,416.937255859375,0.9998860359191895,-0.015100149437785149,16.369184494018555,4.432095055552867,134.6123809814453,0.16698594641242143,179.13479232806546,596.6148681640625,0.33523751538340923,0.0,1.0,0.5925420522689819,True,False,True,False,True,False,False,True,291.59564208984375,416.937255859375,0.33523751538340923
IMG_007574,1,5,1,2167.0,"[0.0,386.4149169921875,296.86871337890625,474.9324035644531]",132.61744689941406,429.2136535644531,0.9637398719787598,-0.26684343814849854,855.46630859375,20.35052239609299,14.945725440979004,0.0232721887734914,164.52348067733433,304.1533203125,0.6536731284786925,0.0,1.0,0.5979994535446167,False,False,True,False,True,False,False,True,132.61744689941406,429.2136535644531,0.6536731284786925
IMG_007574,1,8,2,74331.0,"[0.0,581.3510131835938,1476.961669921875,1080.0]",935.3740234375,833.7678833007812,0.9974143505096436,0.07186459749937057,23.885639190673828,3.138373958459164,475.2051086425781,0.7399482238670881,4.121090772277928,1491.371337890625,0.25965009227883,8.166515245863149e-05,1.0,1.2977725267410278,True,False,True,True,True,True,False,True,935.3740844726562,833.7678833007812,-0.25965009227883
IMG_007574,1,10,2,74917.0,"[13.924072265625,577.6179809570312,1409.0435791015625,855.2244873046875]",781.744140625,770.687255859375,0.9988604784011841,-0.04772479832172394,50.456146240234375,4.798188539189008,277.853271484375,0.43264904141668514,177.26453127667904,1333.1923828125,0.1633430047610871,5.1040720286644686e-05,1.0,1.1886595487594604,True,False,True,True,True,True,False,True,781.7442016601562,770.687255859375,-0.1633430047610871
IMG_007650,1,4,2,3385.0,"[1013.9906616210938,538.569091796875,1087.74169921875,638.9757080078125]",1047.82861328125,588.5755004882812,0.4731198847293854,0.8809981942176819,11.097211837768555,3.1547052776543425,36.70762634277344,0.07433944061122565,61.76299740623204,115.80174255371094,0.27364936922924055,0.0,1.0,1.0988526344299316,True,True,False,False,True,True,False,True,1047.82861328125,588.575439453125,0.27364936922924055
IMG_007650,1,5,2,11782.0,"[0.677764892578125,454.75396728515625,630.8560791015625,515.8950805664062]",318.19342041015625,499.9451599121094,0.9999924898147583,-0.0038763226475566626,212.8773956298828,10.649719104125625,58.89509201049805,0.11927298578021577,179.77790251667787,627.2161865234375,0.10362583437775527,0.0,0.7531828212527585,0.8776764869689941,True,False,True,False,True,False,False,True,318.19342041015625,499.9451599121094,0.10362583437775527
